owner.id,location.id,taken_at_timestamp,hashtag1,hashtag2,hashtag3,hashtag4,hashtag5,hashtag6,hashtag7,hashtag8,hashtag9,hashtag10
1709768,34825901,1348072079,0,0,0,0,0,0,0,0,0,0
1709768,34825901,1348072549,0,0,0,0,0,0,0,0,0,0
1709768,11305981,1374561708,0,0,0,0,0,0,0,0,0,0
1709768,752215,1384210515,amazing,beautiful,church,historical,dayoff,sanantonio,texas,tourlife,lovelife,0
1709768,24769,1384805035,Sacramento,california,oldsac,trains,railroad,vintage,oldschool,0,0,0
5126721811,216161580,1491758298,mygirl,minime,mademyday,cosmeticnurse,nurseinjector,nursesumi,labcoatlife,0,0,0
5126721811,106562852713281,1491966529,microneedling,rejuvapen,skinrejuvenation,labcoatlife,cosmeticnurse,nursesumi,0,0,0,0
5126721811,212907650,1492136410,kybella,doublechin,byeforever,nursesumi,0,0,0,0,0,0
5126721811,213358893,1493252639,restoreyouryouth,templefiller,juvederm,restylane,bellafill,sculptra,radiesse,collagenstimulator,nursesumi,0
5126721811,212983635,1495690379,aesthetics,skinsolutions,skinrejuvenation,labcoatlife,cvfps,nursesumi,0,0,0,0
5126721811,212983635,1496378224,skinbetter,zoskinhealth,zomedical,intraceuticals,skinmedica,allergan,sciton,colorscience,cvfps,labcoatlife
5126721811,213885570,1503265403,salvationmountain,latexonly,sidetrip,0,0,0,0,0,0,0
5126721811,13284206,1505671796,trusttheprocess,browsaviour,browlounge,browsmatter,microblading,kristlisthemaster,0,0,0,0
5126721811,212983635,1506213424,botox,allergan,zomedical,melamix,microneedling,foreveryoungbbl,halobysciton,blogger,bloglife,laurenerrobeauty
5126721811,694289984091902,1511115235,browlove,browlounge,lavalencia,pinkhotel,lajolla,weddingcrashers,blondeasian,happykat,0,0
5126721811,216846382,1512958715,preparty,withbubs,lauberge,myhappyplace,0,0,0,0,0,0
5126721811,3001432,1515339356,itspink,prettierinpink,shoppingday,fashionisland,newport,oldstompingground,0,0,0,0
5126721811,212983635,1516417881,comingsoon,coolsculpting,dualsculpting,judgejudy,nursesumi,labcoatlife,0,0,0,0
5126721811,1472213,1518372185,knottsberryfarm,rollercoaster,lovehate,nomore,please,0,0,0,0,0
5126721811,252066222163955,1520743427,softserve,icecream,ube,matcha,somisomi,somisomisd,0,0,0,0
5126721811,212983635,1521163030,laser,resurfacing,smoothskin,lunchtimelaser,labcoatlife,nursesumi,0,0,0,0
5126721811,236769860,1524961699,sugarrush,saturdayvibes,leucadia,landmark,leucadiadonutshoppe,0,0,0,0,0
5126721811,6324735,1526710435,icouldbehermom,kansascity,biztrip,rosegoldcocktails,gramanddun,0,0,0,0,0
5126721811,47110926,1526792204,cottagefries,withgravy,leawood,kansas,nomorefoodplease,0,0,0,0,0
5126721811,10936,1526840125,sda,mustangs,staggirls,sandiegozoo,0,0,0,0,0,0
5126721811,240814,1528523267,berkeley,fairmont,claremont,eastbay,SFherewecome,0,0,0,0,0
5126721811,1153629491402937,1528613784,seafood,heaven,bestchinesefood,familyperks,0,0,0,0,0,0
5126721811,3001795,1528676874,leavingmyhearthere,sanfrancisco,unionsquare,0,0,0,0,0,0,0
5126721811,553537,1529124791,graduation,sda,mustangs,classof2018,0,0,0,0,0,0
5126721811,216161580,1530743017,liberty,hotdogs,happy4th,0,0,0,0,0,0,0
5126721811,216161580,1532221865,saturdayvibes,koreanbbq,sakebombs,happybdaynalani,soju,sake,kimchi,camilla,homer,0
5126721811,221278935,1532304050,pawnstars,goldandsilverpawnshop,vegasbaby,0,0,0,0,0,0,0
5126721811,216161580,1532820387,withoutasking,moresushiplease,collegeshoppingday,shouldveorderedmore,0,0,0,0,0,0
5126721811,214829763,1533419776,saturdaybrunch,bubbles,bottomless,craftsman,0,0,0,0,0,0
5126721811,2116551,1534034161,staycation,konakai,lasttripofsummer,0,0,0,0,0,0,0
5126721811,175059,1534095138,deadly,rum,maitai,shelterisland,0,0,0,0,0,0
5126721811,740806474,1534124908,paddleboarding,konakaimarina,sundayvibes,0,0,0,0,0,0,0
5126721811,139805300078757,1534186642,onlyonecrash,rideordie,shelterisland,byefornow,0,0,0,0,0,0
5126721811,1070653429721329,1534698014,friendswhoarefamily,welcomehome,socal,ushibas,plancheck,0,0,0,0,0
5126721811,272772964,1535585074,happy18th,bdaybrunch,adulting,0,0,0,0,0,0,0
5126721811,40795,1535693382,nat&skylar,roomies,biola,theadventurestartsnow,0,0,0,0,0,0
5126721811,212983635,1535760098,labcoatlife,nursesumi,0,0,0,0,0,0,0,0
5126721811,111673307,1536291388,stayintouch,cucinaenoteca,happyhour,delmar,0,0,0,0,0,0
5126721811,212983635,1536819576,workwife,0,0,0,0,0,0,0,0,0
5126721811,106562852713281,1537656976,skinsolutions,nursesumi,labcoatlife,0,0,0,0,0,0,0
5126721811,974060816034729,1538280832,seoulfood,minsokchon,0,0,0,0,0,0,0,0
5126721811,214216864,1538965399,sissys,puppycarrier,0,0,0,0,0,0,0,0
5126721811,111673307,1539833635,girlmomlife,happyhour,cucinaenotecadelmar,0,0,0,0,0,0,0
5126721811,214829763,1540759975,bottomless,mimosas,thirtyfive,andthrive,rockstarenergy,encinitas,0,0,0,0
5126721811,40795,1540959867,yoamobiola,familyweekend,biolauniversity,0,0,0,0,0,0,0
5126721811,272772964,1541210446,carlsbadsunset,octobernights,lobsternachos,datebuster,0,0,0,0,0,0
5126721811,1758702847772898,1541831736,celebratefriendship,koreanstyle,0,0,0,0,0,0,0,0
5126721811,105799006127640,1542055439,justthestart,ofgreaterthings,staytuned,nursesumi,labcoatlife,0,0,0,0,0
5126721811,13284206,1542257045,beauty,botox,brows,browsandbotox,browlounge,bruckerplasticsurgery,nursesumi,labcoatlife,0,0
5126721811,105799006127640,1542780467,juvederm,lipfiller,goldenratio,phi,0,0,0,0,0,0
5126721811,249547160,1542902482,happythanksgiving,thanksgiving2018,0,0,0,0,0,0,0,0
5126721811,216161580,1543128054,withbubs,0,0,0,0,0,0,0,0,0
5126721811,13284206,1543438121,browsandbotox,browlounge,lajolla,brows,botox,perfectcombo,perfectpair,browloungebeauties,0,0
5126721811,105799006127640,1543554929,chemicalpeels,resurfacing,tca,salicylicacid,lacticacid,resorcinol,retinol,labcoatlife,nursesumi,0
5126721811,13284206,1543604980,staytuned,results,2weeks,browsandbotox,brows,botox,browlounge,nursesumi,0,0
